person_age,person_age_cleaned,person_income,person_income_cleaned,person_home_ownership,person_emp_length,person_emp_length_cleaned,loan_intent,loan_grade,loan_amnt,loan_amnt_cleaned,loan_int_rate,loan_status,loan_percent_income,loan_percent_income_cleaned,cb_person_default_on_file,cb_person_cred_hist_length
22,22.0,60000,60000,MORTGAGE,4.0,4.0,EDUCATION,C,16750,16750,12.53,0,0.28,0.2792,N,2
22,22.0,60000,60000,MORTGAGE,3.0,3.0,VENTURE,A,10000,10000,8.0,0,0.17,0.1667,N,4
22,22.0,20400,20400,RENT,,,PERSONAL,B,5000,5000,12.42,0,0.25,0.2451,N,2
21,21.0,21000,21000,RENT,5.0,5.0,MEDICAL,F,5000,5000,20.89,1,0.24,0.2381,N,2
25,25.0,60000,60000,MORTGAGE,8.0,8.0,EDUCATION,C,8000,8000,,0,0.13,0.1333,N,3
24,24.0,54000,54000,MORTGAGE,9.0,9.0,MEDICAL,A,10000,10000,9.63,1,0.19,0.1852,N,2
26,26.0,21000,21000,RENT,3.0,3.0,PERSONAL,A,5000,5000,6.99,0,0.24,0.2381,N,3
21,21.0,21000,21000,RENT,2.0,2.0,VENTURE,A,5000,5000,6.91,0,0.24,0.2381,N,4
23,23.0,54000,54000,OTHER,7.0,7.0,HOMEIMPROVEMENT,E,16000,16000,16.32,1,0.3,0.2963,N,3
24,24.0,21000,21000,RENT,0.0,0.0,DEBTCONSOLIDATION,A,5000,5000,8.63,0,0.24,0.2381,N,2
24,24.0,21120,21120,RENT,3.0,3.0,PERSONAL,B,5000,5000,11.71,1,0.24,0.2367,N,2
25,25.0,21600,21600,RENT,0.0,0.0,VENTURE,D,5000,5000,17.58,1,0.23,0.2315,Y,3
24,24.0,60000,60000,MORTGAGE,0.0,0.0,PERSONAL,B,15000,15000,11.89,0,0.25,0.25,N,2
26,26.0,21600,21600,RENT,0.0,0.0,DEBTCONSOLIDATION,B,5000,5000,9.99,0,0.23,0.2315,N,4
25,25.0,60000,60000,MORTGAGE,2.0,2.0,PERSONAL,B,10000,10000,12.21,0,0.17,0.1667,N,3
23,23.0,21600,21600,RENT,5.0,5.0,PERSONAL,C,5000,5000,13.06,1,0.23,0.2315,Y,4
24,24.0,21648,21648,RENT,8.0,8.0,EDUCATION,A,5000,5000,6.99,0,0.23,0.231,N,3
26,26.0,54000,54000,MORTGAGE,2.0,2.0,DEBTCONSOLIDATION,B,8000,8000,11.89,1,0.15,0.1481,N,2
22,22.0,60000,60000,MORTGAGE,4.0,4.0,PERSONAL,C,3000,3000,13.16,0,0.05,0.05,N,2
23,23.0,60000,60000,MORTGAGE,0.0,0.0,PERSONAL,B,10000,10000,11.26,0,0.17,0.1667,N,3
21,21.0,22000,22000,RENT,5.0,5.0,PERSONAL,D,5000,5000,15.7,0,0.23,0.2273,Y,3
22,22.0,60000,60000,MORTGAGE,2.0,2.0,EDUCATION,A,1000,1000,9.63,0,0.02,0.0167,N,3
25,25.0,22000,22000,RENT,3.0,3.0,PERSONAL,E,5000,5000,16.32,1,0.23,0.2273,N,3
25,25.0,60000,60000,MORTGAGE,9.0,9.0,HOMEIMPROVEMENT,B,10000,10000,10.83,0,0.17,0.1667,N,4
22,22.0,22800,22800,RENT,4.0,4.0,EDUCATION,C,5000,5000,13.85,0,0.22,0.2193,Y,2
26,26.0,22800,22800,RENT,4.0,4.0,DEBTCONSOLIDATION,C,5000,5000,13.57,0,0.22,0.2193,N,4
23,23.0,22944,22944,RENT,7.0,7.0,EDUCATION,B,5000,5000,11.11,0,0.22,0.2179,N,3
24,24.0,22992,22992,RENT,1.0,1.0,HOMEIMPROVEMENT,C,5000,5000,13.06,1,0.22,0.2175,Y,3
24,24.0,23000,23000,RENT,1.0,1.0,PERSONAL,C,5000,5000,,0,0.22,0.2174,Y,2
24,24.0,23000,23000,RENT,2.0,2.0,EDUCATION,B,5000,5000,,0,0.22,0.2174,N,4
26,26.0,23484,23484,RENT,,,VENTURE,A,5000,5000,7.49,0,0.21,0.2129,N,2
23,23.0,24000,24000,RENT,0.0,0.0,HOMEIMPROVEMENT,C,5000,5000,14.27,1,0.21,0.2083,Y,2
22,22.0,60000,60000,MORTGAGE,6.0,6.0,EDUCATION,C,1600,1600,11.66,0,0.03,0.0267,N,4
26,26.0,24000,24000,RENT,0.0,0.0,VENTURE,A,5000,5000,8.9,0,0.21,0.2083,N,2
24,24.0,24000,24000,RENT,4.0,4.0,DEBTCONSOLIDATION,A,5000,5000,7.51,0,0.21,0.2083,N,2
23,23.0,24000,24000,RENT,4.0,4.0,PERSONAL,A,5000,5000,6.62,0,0.21,0.2083,N,4
22,22.0,24000,24000,RENT,4.0,4.0,EDUCATION,D,5000,5000,16.49,0,0.21,0.2083,N,4
23,23.0,54000,54000,MORTGAGE,3.0,3.0,MEDICAL,C,7500,7500,11.03,1,0.14,0.1389,Y,3
23,23.0,60000,60000,MORTGAGE,0.0,0.0,DEBTCONSOLIDATION,A,7500,7500,8.0,0,0.13,0.125,N,2
21,21.0,24000,24000,RENT,5.0,5.0,EDUCATION,B,5000,5000,,0,0.21,0.2083,N,4
21,21.0,24000,24000,RENT,3.0,3.0,HOMEIMPROVEMENT,D,5000,5000,,1,0.21,0.2083,Y,2
23,23.0,60000,60000,MORTGAGE,1.0,1.0,PERSONAL,B,9900,9900,9.76,0,0.17,0.165,N,3
22,22.0,60000,60000,MORTGAGE,1.0,1.0,EDUCATION,C,7500,7500,11.66,0,0.13,0.125,N,2
23,23.0,60000,60000,MORTGAGE,7.0,7.0,DEBTCONSOLIDATION,B,6000,6000,9.45,0,0.1,0.1,N,2
25,25.0,24000,24000,RENT,3.0,3.0,EDUCATION,A,5000,5000,6.92,0,0.21,0.2083,N,4
22,22.0,60000,60000,MORTGAGE,1.0,1.0,EDUCATION,B,17000,17000,9.45,0,0.28,0.2833,N,4
26,26.0,60000,60000,MORTGAGE,0.0,0.0,PERSONAL,A,9800,9800,7.75,0,0.16,0.1633,N,3
22,22.0,60000,60000,MORTGAGE,6.0,6.0,MEDICAL,A,8000,8000,8.07,0,0.13,0.1333,N,4
21,21.0,24000,24000,RENT,2.0,2.0,MEDICAL,C,5000,5000,12.98,0,0.21,0.2083,N,2
25,25.0,24000,24000,RENT,2.0,2.0,DEBTCONSOLIDATION,C,5000,5000,12.61,0,0.21,0.2083,N,3
23,23.0,24000,24000,RENT,5.0,5.0,PERSONAL,B,5000,5000,10.75,0,0.21,0.2083,N,3
23,23.0,24000,24000,RENT,4.0,4.0,DEBTCONSOLIDATION,B,5000,5000,10.62,0,0.21,0.2083,N,4
23,23.0,24000,24000,RENT,1.0,1.0,VENTURE,B,5000,5000,11.48,0,0.21,0.2083,N,4
22,22.0,24000,24000,RENT,2.0,2.0,PERSONAL,A,5000,5000,8.94,0,0.21,0.2083,N,3
22,22.0,24044,24044,RENT,2.0,2.0,PERSONAL,A,5000,5000,8.9,0,0.21,0.208,N,3
24,24.0,60204,60204,MORTGAGE,8.0,8.0,PERSONAL,A,10000,10000,7.49,0,0.17,0.1661,N,4
21,21.0,24996,24996,RENT,0.0,0.0,DEBTCONSOLIDATION,D,5000,5000,,1,0.2,0.2,N,3
21,21.0,24996,24996,RENT,2.0,2.0,EDUCATION,E,5000,5000,16.45,1,0.2,0.2,N,4
22,22.0,24996,24996,RENT,3.0,3.0,MEDICAL,D,5000,5000,,1,0.2,0.2,Y,3
21,21.0,24996,24996,RENT,1.0,1.0,DEBTCONSOLIDATION,C,5000,5000,,0,0.2,0.2,Y,3
26,26.0,25000,25000,RENT,2.0,2.0,MEDICAL,B,5000,5000,12.69,0,0.2,0.2,N,3
22,22.0,60400,60400,MORTGAGE,0.0,0.0,EDUCATION,A,24000,23000,6.54,0,0.4,0.3974,N,3
24,24.0,60400,60400,OWN,5.0,5.0,VENTURE,A,5500,5500,8.0,0,0.09,0.0911,N,2
24,24.0,54417,54417,MORTGAGE,1.0,1.0,MEDICAL,C,9525,9525,11.66,1,0.18,0.175,Y,3
23,23.0,25000,25000,RENT,1.0,1.0,EDUCATION,B,5000,5000,10.99,0,0.2,0.2,N,4
24,24.0,25000,25000,RENT,5.0,5.0,VENTURE,A,5000,5000,,0,0.2,0.2,N,4
25,25.0,60500,60500,OWN,6.0,6.0,PERSONAL,B,17000,17000,12.42,0,0.28,0.281,N,2
23,23.0,60500,60500,MORTGAGE,4.0,4.0,EDUCATION,C,5000,5000,14.27,0,0.08,0.0826,Y,3
23,23.0,25000,25000,RENT,0.0,0.0,DEBTCONSOLIDATION,A,5000,5000,6.91,0,0.2,0.2,N,3
24,24.0,54500,54500,MORTGAGE,7.0,7.0,MEDICAL,D,8000,8000,17.49,1,0.15,0.1468,N,4
24,24.0,25000,25000,RENT,3.0,3.0,VENTURE,A,5000,5000,7.14,0,0.2,0.2,N,2
22,22.0,60500,60500,MORTGAGE,6.0,6.0,EDUCATION,A,12000,12000,8.94,0,0.2,0.1983,N,3
23,23.0,25000,25000,RENT,8.0,8.0,EDUCATION,B,5000,5000,10.62,0,0.2,0.2,N,3
24,24.0,60500,60500,MORTGAGE,8.0,8.0,EDUCATION,A,6000,6000,7.68,0,0.1,0.0992,N,4
24,24.0,25000,25000,RENT,2.0,2.0,DEBTCONSOLIDATION,A,5000,5000,8.94,1,0.2,0.2,N,2
22,22.0,60612,60612,MORTGAGE,2.0,2.0,MEDICAL,C,18000,18000,13.72,0,0.3,0.297,Y,3
22,22.0,60612,60612,MORTGAGE,6.0,6.0,PERSONAL,B,5300,5300,,0,0.09,0.0874,N,4
21,21.0,25000,25000,RENT,0.0,0.0,DEBTCONSOLIDATION,D,5000,5000,12.86,1,0.2,0.2,Y,2
25,25.0,60626,60626,MORTGAGE,4.0,4.0,DEBTCONSOLIDATION,A,2500,2500,6.92,0,0.04,0.0412,N,3
22,22.0,60635,60635,MORTGAGE,5.0,5.0,EDUCATION,C,6800,6800,13.49,0,0.11,0.1121,Y,2
23,23.0,60785,60785,MORTGAGE,7.0,7.0,DEBTCONSOLIDATION,C,10625,10625,13.99,0,0.17,0.1748,N,2
22,22.0,26000,26000,RENT,6.0,6.0,PERSONAL,B,5000,5000,11.99,0,0.19,0.1923,N,2
26,26.0,60996,60996,MORTGAGE,2.0,2.0,PERSONAL,B,12000,12000,12.21,0,0.2,0.1967,N,4
24,24.0,26400,26400,RENT,5.0,5.0,MEDICAL,A,5000,5000,7.9,0,0.19,0.1894,N,4
21,21.0,26400,26400,RENT,2.0,2.0,EDUCATION,C,5000,5000,13.49,0,0.19,0.1894,Y,2
25,25.0,61000,61000,OWN,2.0,2.0,EDUCATION,C,15000,15000,14.65,0,0.25,0.2459,Y,3
23,23.0,26400,26400,RENT,3.0,3.0,EDUCATION,D,5000,5000,15.99,0,0.19,0.1894,N,3
22,22.0,61000,61000,MORTGAGE,6.0,6.0,MEDICAL,C,12000,12000,13.49,0,0.2,0.1967,N,2
21,21.0,27000,27000,RENT,5.0,5.0,VENTURE,A,5000,5000,5.42,0,0.19,0.1852,N,3
25,25.0,55000,55000,MORTGAGE,4.0,4.0,MEDICAL,D,9000,9000,16.77,1,0.16,0.1636,Y,2
23,23.0,61000,61000,OWN,1.0,1.0,PERSONAL,B,12000,12000,11.71,0,0.2,0.1967,N,2
23,23.0,27000,27000,RENT,2.0,2.0,MEDICAL,E,5000,5000,16.77,1,0.19,0.1852,Y,2
22,22.0,61000,61000,MORTGAGE,6.0,6.0,EDUCATION,A,2100,2100,6.62,0,0.03,0.0344,N,3
24,24.0,55000,55000,MORTGAGE,8.0,8.0,EDUCATION,B,6000,6000,11.99,1,0.11,0.1091,N,2
21,21.0,61000,61000,MORTGAGE,6.0,6.0,PERSONAL,C,6000,6000,,0,0.1,0.0984,N,3
22,22.0,27000,27000,RENT,0.0,0.0,VENTURE,D,5000,5000,,1,0.19,0.1852,Y,2
22,22.0,27000,27000,RENT,6.0,6.0,DEBTCONSOLIDATION,A,5000,5000,9.32,0,0.19,0.1852,N,2
22,22.0,27000,27000,RENT,1.0,1.0,VENTURE,B,5000,5000,10.08,0,0.19,0.1852,N,2
25,25.0,27096,27096,RENT,7.0,7.0,DEBTCONSOLIDATION,A,5000,5000,7.9,1,0.18,0.1845,N,2
21,21.0,27200,27200,RENT,0.0,0.0,MEDICAL,C,5000,5000,,0,0.18,0.1838,N,3
22,22.0,61000,61000,MORTGAGE,1.0,1.0,DEBTCONSOLIDATION,B,8000,8000,11.49,0,0.13,0.1311,N,2
23,23.0,61000,61000,MORTGAGE,2.0,2.0,VENTURE,E,18400,18400,19.29,0,0.3,0.3016,N,2
26,26.0,61000,61000,MORTGAGE,10.0,10.0,PERSONAL,B,12000,12000,10.99,0,0.2,0.1967,N,3
22,22.0,61000,61000,MORTGAGE,6.0,6.0,EDUCATION,A,12000,12000,7.49,0,0.2,0.1967,N,2
26,26.0,61000,61000,MORTGAGE,4.0,4.0,PERSONAL,A,8000,8000,7.49,0,0.13,0.1311,N,2
22,22.0,27264,27264,RENT,4.0,4.0,EDUCATION,C,5000,5000,13.11,0,0.18,0.1834,Y,3
24,24.0,61000,61000,MORTGAGE,7.0,7.0,PERSONAL,D,3000,3000,15.62,0,0.05,0.0492,N,3
23,23.0,61000,61000,MORTGAGE,,,PERSONAL,A,10000,10000,6.99,0,0.16,0.1639,N,2
22,22.0,27360,27360,RENT,5.0,5.0,EDUCATION,A,5000,5000,7.51,0,0.18,0.1827,N,2
24,24.0,27500,27500,RENT,0.0,0.0,PERSONAL,E,5000,5000,15.07,1,0.18,0.1818,Y,4
26,26.0,61000,61000,MORTGAGE,10.0,10.0,PERSONAL,A,4200,4200,7.29,0,0.07,0.0689,N,4
22,22.0,61000,61000,MORTGAGE,6.0,6.0,DEBTCONSOLIDATION,A,12000,12000,7.29,0,0.2,0.1967,N,3
22,22.0,62000,62000,RENT,6.0,6.0,PERSONAL,A,8000,8000,5.42,0,0.13,0.129,N,3
24,24.0,61000,61000,MORTGAGE,4.0,4.0,PERSONAL,D,10000,10000,15.65,0,0.16,0.1639,N,3
25,25.0,61000,61000,MORTGAGE,4.0,4.0,EDUCATION,A,7000,7000,5.79,0,0.11,0.1148,N,4
22,22.0,61000,61000,MORTGAGE,1.0,1.0,MEDICAL,A,8000,8000,5.79,0,0.13,0.1311,N,4
26,26.0,62000,62000,RENT,7.0,7.0,PERSONAL,C,8000,8000,12.99,0,0.13,0.129,N,4
26,26.0,61000,61000,MORTGAGE,8.0,8.0,MEDICAL,B,21000,21000,,0,0.34,0.3443,N,2
26,26.0,55000,55000,MORTGAGE,4.0,4.0,DEBTCONSOLIDATION,A,10000,10000,7.51,1,0.18,0.1818,N,3
22,22.0,61000,61000,MORTGAGE,2.0,2.0,MEDICAL,A,18200,18200,7.51,0,0.3,0.2984,N,4
22,22.0,62000,62000,RENT,2.0,2.0,EDUCATION,C,8000,8000,12.68,0,0.13,0.129,Y,4
23,23.0,55000,55000,MORTGAGE,6.0,6.0,DEBTCONSOLIDATION,D,10000,10000,15.33,1,0.18,0.1818,N,2
25,25.0,61000,61000,MORTGAGE,9.0,9.0,HOMEIMPROVEMENT,B,15000,15000,9.88,0,0.25,0.2459,N,2
24,24.0,55000,55000,MORTGAGE,,,HOMEIMPROVEMENT,A,7000,7000,7.14,1,0.13,0.1273,N,3
26,26.0,61000,61000,MORTGAGE,3.0,3.0,PERSONAL,B,7500,7500,10.25,0,0.12,0.123,N,4
24,24.0,62000,62000,RENT,3.0,3.0,VENTURE,B,8000,8000,11.14,0,0.13,0.129,N,4
22,22.0,61000,61000,MORTGAGE,1.0,1.0,DEBTCONSOLIDATION,C,21000,21000,14.26,0,0.34,0.3443,Y,4
24,24.0,56400,56400,RENT,4.0,4.0,MEDICAL,D,8000,8000,14.96,1,0.14,0.1418,Y,2
26,26.0,61000,61000,MORTGAGE,5.0,5.0,VENTURE,B,19200,19200,11.48,0,0.31,0.3148,N,3
26,26.0,63000,63000,RENT,2.0,2.0,VENTURE,B,8000,8000,12.53,0,0.13,0.127,N,2
25,25.0,63900,63900,RENT,1.0,1.0,VENTURE,A,8000,8000,6.03,0,0.13,0.1252,N,2
24,24.0,64000,64000,RENT,8.0,8.0,HOMEIMPROVEMENT,A,8000,8000,7.9,0,0.13,0.125,N,2
24,24.0,61080,61080,MORTGAGE,8.0,8.0,VENTURE,B,25000,23000,10.59,0,0.41,0.4093,N,3
23,23.0,64000,64000,RENT,5.0,5.0,VENTURE,B,8000,8000,10.0,0,0.13,0.125,N,2
24,24.0,61147,61147,MORTGAGE,5.0,5.0,MEDICAL,A,17000,17000,6.03,0,0.28,0.278,N,4
23,23.0,65000,65000,RENT,2.0,2.0,EDUCATION,A,8000,8000,6.62,0,0.12,0.1231,N,4
24,24.0,61193,61193,MORTGAGE,5.0,5.0,EDUCATION,A,6400,6400,8.59,0,0.1,0.1046,N,3
24,24.0,65000,65000,RENT,3.0,3.0,EDUCATION,B,8000,8000,12.69,0,0.12,0.1231,N,3
22,22.0,65000,65000,RENT,0.0,0.0,VENTURE,B,8000,8000,10.59,0,0.12,0.1231,N,2
26,26.0,65000,65000,RENT,4.0,4.0,PERSONAL,A,8000,8000,6.92,0,0.12,0.1231,N,4
23,23.0,61200,61200,MORTGAGE,2.0,2.0,VENTURE,A,9000,9000,,0,0.15,0.1471,N,2
24,24.0,65000,65000,RENT,5.0,5.0,PERSONAL,B,8000,8000,9.63,0,0.12,0.1231,N,3
25,25.0,61200,61200,MORTGAGE,1.0,1.0,PERSONAL,A,5650,5650,7.66,0,0.09,0.0923,N,4
25,25.0,61200,61200,MORTGAGE,10.0,10.0,MEDICAL,A,5200,5200,5.42,0,0.08,0.085,N,4
22,22.0,65000,65000,RENT,7.0,7.0,EDUCATION,A,8000,8000,6.54,0,0.12,0.1231,N,4
23,23.0,61200,61200,MORTGAGE,2.0,2.0,DEBTCONSOLIDATION,A,10000,10000,7.88,0,0.16,0.1634,N,3
23,23.0,55200,55200,MORTGAGE,1.0,1.0,PERSONAL,E,15250,15250,15.68,1,0.28,0.2763,N,2
24,24.0,55200,55200,MORTGAGE,0.0,0.0,MEDICAL,D,6000,6000,14.42,1,0.11,0.1087,Y,2
26,26.0,61200,61200,OWN,4.0,4.0,HOMEIMPROVEMENT,C,1500,1500,12.84,0,0.02,0.0245,Y,2
24,24.0,61200,61200,MORTGAGE,5.0,5.0,EDUCATION,B,5100,5100,10.51,0,0.08,0.0833,N,2
22,22.0,55200,55200,MORTGAGE,6.0,6.0,HOMEIMPROVEMENT,A,7200,7200,,1,0.13,0.1304,N,4
24,24.0,55200,55200,MORTGAGE,8.0,8.0,EDUCATION,C,9600,9600,10.78,1,0.17,0.1739,N,4
23,23.0,65000,65000,RENT,2.0,2.0,DEBTCONSOLIDATION,C,8000,8000,14.72,0,0.12,0.1231,Y,2
23,23.0,65000,65000,RENT,6.0,6.0,PERSONAL,A,8000,8000,9.32,0,0.12,0.1231,N,3
24,24.0,61289,61289,MORTGAGE,8.0,8.0,PERSONAL,B,2000,2000,11.49,0,0.03,0.0326,N,4
23,23.0,61300,61300,OWN,1.0,1.0,EDUCATION,D,9000,9000,16.49,0,0.15,0.1468,Y,3
22,22.0,61300,61300,MORTGAGE,4.0,4.0,VENTURE,A,13000,13000,9.63,0,0.21,0.2121,N,3
23,23.0,61360,61360,OWN,3.0,3.0,MEDICAL,A,6125,6125,8.59,0,0.1,0.0998,N,4
23,23.0,55365,55365,MORTGAGE,4.0,4.0,PERSONAL,F,25000,23000,19.04,1,0.45,0.4515,N,4
24,24.0,65004,65004,RENT,4.0,4.0,PERSONAL,A,8000,8000,8.49,0,0.12,0.1231,N,2
21,21.0,55400,55400,MORTGAGE,5.0,5.0,HOMEIMPROVEMENT,C,5000,5000,14.27,1,0.09,0.0903,N,4
23,23.0,55400,55400,MORTGAGE,1.0,1.0,MEDICAL,D,5500,5500,14.61,1,0.1,0.0993,N,2
22,22.0,61402,61402,MORTGAGE,7.0,7.0,EDUCATION,B,10800,10800,9.99,0,0.18,0.1759,N,2
23,23.0,61440,61440,OWN,6.0,6.0,PERSONAL,B,2500,2500,,0,0.04,0.0407,N,3
21,21.0,65500,65500,RENT,6.0,6.0,EDUCATION,C,8000,8000,12.84,0,0.12,0.1221,Y,2
23,23.0,61498,61498,MORTGAGE,5.0,5.0,PERSONAL,B,5000,5000,11.36,0,0.08,0.0813,N,2
22,22.0,61500,61500,MORTGAGE,5.0,5.0,VENTURE,A,30000,23000,6.62,0,0.49,0.4878,N,3
26,26.0,67000,67000,RENT,9.0,9.0,VENTURE,A,8000,8000,7.14,0,0.12,0.1194,N,2
24,24.0,61500,61500,MORTGAGE,8.0,8.0,VENTURE,B,3200,3200,11.49,0,0.05,0.052,N,2
23,23.0,67200,67200,RENT,,,VENTURE,C,8000,8000,,0,0.12,0.119,N,3
22,22.0,61547,61547,OWN,1.0,1.0,EDUCATION,D,24250,23000,14.96,0,0.39,0.394,Y,3
23,23.0,61615,61615,MORTGAGE,4.0,4.0,PERSONAL,B,13000,13000,10.62,0,0.21,0.211,N,4
24,24.0,61650,61650,MORTGAGE,4.0,4.0,HOMEIMPROVEMENT,A,6500,6500,6.03,0,0.11,0.1054,N,4
25,25.0,70000,70000,RENT,4.0,4.0,PERSONAL,C,8000,8000,15.96,0,0.11,0.1143,Y,3
24,24.0,61717,61717,OWN,8.0,8.0,PERSONAL,A,3200,3200,7.68,0,0.05,0.0518,N,4
24,24.0,61781,61781,MORTGAGE,6.0,6.0,EDUCATION,B,17800,17800,10.25,0,0.29,0.2881,N,3
24,24.0,70000,70000,RENT,8.0,8.0,DEBTCONSOLIDATION,B,8000,8000,11.71,0,0.11,0.1143,N,3
24,24.0,61800,61800,MORTGAGE,0.0,0.0,MEDICAL,A,1500,1500,6.54,0,0.02,0.0243,N,2
25,25.0,61800,61800,OWN,1.0,1.0,VENTURE,A,4000,4000,7.75,0,0.06,0.0647,N,4
26,26.0,70000,70000,RENT,10.0,10.0,HOMEIMPROVEMENT,A,8000,8000,7.9,0,0.11,0.1143,N,4
26,26.0,70000,70000,RENT,8.0,8.0,EDUCATION,C,8000,8000,15.96,0,0.11,0.1143,Y,3
22,22.0,70000,70000,RENT,6.0,6.0,EDUCATION,A,8000,8000,6.99,0,0.11,0.1143,N,2
23,23.0,70000,70000,RENT,5.0,5.0,MEDICAL,B,8000,8000,11.99,0,0.11,0.1143,N,4
25,25.0,64000,64000,RENT,7.0,7.0,DEBTCONSOLIDATION,D,8000,8000,15.28,1,0.13,0.125,Y,4
23,23.0,70000,70000,RENT,4.0,4.0,EDUCATION,D,8000,8000,16.02,0,0.11,0.1143,N,2
26,26.0,62000,62000,MORTGAGE,0.0,0.0,PERSONAL,A,12000,12000,7.9,0,0.19,0.1935,N,2
22,22.0,70000,70000,RENT,0.0,0.0,EDUCATION,A,8000,8000,7.66,0,0.11,0.1143,N,4
23,23.0,62000,62000,MORTGAGE,3.0,3.0,VENTURE,A,4000,4000,8.9,0,0.06,0.0645,N,2
22,22.0,64000,64000,RENT,0.0,0.0,PERSONAL,D,8000,8000,14.84,1,0.13,0.125,N,2
24,24.0,70000,70000,RENT,2.0,2.0,EDUCATION,C,8000,8000,14.72,0,0.11,0.1143,Y,3
25,25.0,70000,70000,RENT,3.0,3.0,PERSONAL,C,8000,8000,14.26,0,0.11,0.1143,N,4
26,26.0,62000,62000,MORTGAGE,1.0,1.0,DEBTCONSOLIDATION,A,8400,8400,6.62,0,0.14,0.1355,N,4
26,26.0,71000,71000,RENT,10.0,10.0,HOMEIMPROVEMENT,C,8000,8000,13.49,0,0.11,0.1127,Y,4
24,24.0,62000,62000,MORTGAGE,7.0,7.0,PERSONAL,A,6200,6200,,0,0.1,0.1,N,3
23,23.0,62000,62000,MORTGAGE,6.0,6.0,EDUCATION,B,1800,1800,11.71,0,0.03,0.029,N,3
22,22.0,62000,62000,MORTGAGE,2.0,2.0,DEBTCONSOLIDATION,C,13000,13000,15.27,0,0.21,0.2097,Y,2
25,25.0,72000,72000,RENT,2.0,2.0,DEBTCONSOLIDATION,A,8000,8000,7.9,0,0.11,0.1111,N,4
22,22.0,72000,72000,RENT,2.0,2.0,EDUCATION,A,8000,8000,7.9,0,0.11,0.1111,N,4
22,22.0,62000,62000,MORTGAGE,6.0,6.0,EDUCATION,A,15075,15075,6.03,0,0.24,0.2431,N,2
22,22.0,66000,66000,RENT,6.0,6.0,HOMEIMPROVEMENT,C,8000,8000,14.65,1,0.12,0.1212,Y,4
24,24.0,62000,62000,MORTGAGE,8.0,8.0,PERSONAL,A,5875,5875,6.03,0,0.09,0.0948,N,2
22,22.0,72000,72000,RENT,0.0,0.0,MEDICAL,A,8000,8000,7.9,0,0.11,0.1111,N,4
21,21.0,62000,62000,MORTGAGE,2.0,2.0,DEBTCONSOLIDATION,A,6000,6000,7.51,0,0.1,0.0968,N,2
22,22.0,62000,62000,MORTGAGE,3.0,3.0,EDUCATION,A,2000,2000,6.03,0,0.03,0.0323,N,3
23,23.0,62000,62000,MORTGAGE,1.0,1.0,MEDICAL,A,10000,10000,7.9,0,0.16,0.1613,N,3
22,22.0,62000,62000,MORTGAGE,6.0,6.0,PERSONAL,A,5000,5000,6.03,0,0.08,0.0806,N,4
24,24.0,62000,62000,MORTGAGE,8.0,8.0,EDUCATION,C,10000,10000,13.99,0,0.16,0.1613,Y,4
25,25.0,62000,62000,MORTGAGE,7.0,7.0,VENTURE,A,12000,12000,5.42,0,0.19,0.1935,N,2
24,24.0,72000,72000,RENT,5.0,5.0,HOMEIMPROVEMENT,B,8000,8000,10.0,0,0.11,0.1111,N,3
25,25.0,62000,62000,MORTGAGE,9.0,9.0,VENTURE,B,8500,8500,10.99,0,0.14,0.1371,N,2
23,23.0,62000,62000,OWN,2.0,2.0,VENTURE,B,5575,5575,,0,0.09,0.0899,N,3
24,24.0,74000,74000,RENT,7.0,7.0,EDUCATION,D,8000,8000,15.62,0,0.11,0.1081,Y,2
26,26.0,74000,74000,RENT,2.0,2.0,EDUCATION,C,8000,8000,13.92,0,0.11,0.1081,N,3
23,23.0,62000,62000,MORTGAGE,2.0,2.0,VENTURE,A,5000,5000,5.42,0,0.08,0.0806,N,3
23,23.0,75000,75000,RENT,2.0,2.0,MEDICAL,A,8000,8000,7.9,0,0.11,0.1067,N,4
24,24.0,62000,62000,MORTGAGE,8.0,8.0,DEBTCONSOLIDATION,A,10000,10000,7.49,0,0.16,0.1613,N,3
22,22.0,75000,75000,RENT,0.0,0.0,DEBTCONSOLIDATION,A,8000,8000,5.99,0,0.11,0.1067,N,3
23,23.0,75000,75000,RENT,5.0,5.0,DEBTCONSOLIDATION,B,8000,8000,10.74,0,0.11,0.1067,N,3
25,25.0,62000,62000,MORTGAGE,9.0,9.0,HOMEIMPROVEMENT,C,3000,3000,12.99,0,0.05,0.0484,N,2
23,23.0,62000,62000,MORTGAGE,3.0,3.0,MEDICAL,A,9000,9000,,0,0.15,0.1452,N,4
23,23.0,75000,75000,RENT,5.0,5.0,PERSONAL,C,8000,8000,13.79,0,0.11,0.1067,N,3
24,24.0,75000,75000,RENT,5.0,5.0,VENTURE,D,8000,8000,15.37,0,0.11,0.1067,Y,3
22,22.0,62000,62000,MORTGAGE,2.0,2.0,EDUCATION,A,10000,10000,5.99,0,0.16,0.1613,N,4
25,25.0,69000,69000,RENT,1.0,1.0,HOMEIMPROVEMENT,D,8000,8000,13.99,1,0.12,0.1159,Y,2
23,23.0,75638,75638,RENT,2.0,2.0,PERSONAL,A,8000,8000,5.99,0,0.11,0.1058,N,4
26,26.0,76000,76000,RENT,6.0,6.0,PERSONAL,C,8000,8000,13.11,0,0.11,0.1053,N,3
25,25.0,76460,76460,RENT,1.0,1.0,MEDICAL,A,8000,8000,6.03,0,0.1,0.1046,N,3
